facility_name,facility_id,state,measure_id,score,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,start_date,end_date,footnote,risk_band,condition
MYMICHIGAN MEDICAL CENTER CLARE,230180,MI,READM-30-HF-HRRP,1.0279,22.2428,21.6393,45.0,12.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
MYMICHIGAN MEDICAL CENTER CLARE,230180,MI,READM-30-COPD-HRRP,0.9867,15.1848,15.3898,,,2020-07-01,2023-06-30,,Moderate,COPD
MYMICHIGAN MEDICAL CENTER CLARE,230180,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
MYMICHIGAN MEDICAL CENTER CLARE,230180,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
MCLAREN LAPEER REGION,230193,MI,READM-30-PN-HRRP,0.9803,17.0766,17.4195,172.0,28.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
MCLAREN LAPEER REGION,230193,MI,READM-30-HIP-KNEE-HRRP,1.2122,6.5104,5.3705,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
MCLAREN LAPEER REGION,230193,MI,READM-30-HF-HRRP,0.9314,19.4852,20.9209,262.0,46.0,2020-07-01,2023-06-30,,Low,Heart Failure
MCLAREN LAPEER REGION,230193,MI,READM-30-COPD-HRRP,0.9561,16.452,17.2069,,,2020-07-01,2023-06-30,,Low,COPD
MCLAREN LAPEER REGION,230193,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
MCLAREN LAPEER REGION,230193,MI,READM-30-AMI-HRRP,0.9723,16.4139,16.881,,,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,MI,READM-30-PN-HRRP,1.1297,21.6386,19.1545,768.0,175.0,2020-07-01,2023-06-30,,High,Pneumonia
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,MI,READM-30-HIP-KNEE-HRRP,1.2342,7.5215,6.0945,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,MI,READM-30-HF-HRRP,1.1276,24.5892,21.8069,887.0,227.0,2020-07-01,2023-06-30,,High,Heart Failure
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,MI,READM-30-COPD-HRRP,1.181,25.543,21.6286,348.0,100.0,2020-07-01,2023-06-30,,High,COPD
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,MI,READM-30-AMI-HRRP,0.989,16.2433,16.4248,145.0,23.0,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
ASCENSION GENESYS HOSPITAL,230197,MI,READM-30-PN-HRRP,1.0557,18.1313,17.1743,575.0,108.0,2020-07-01,2023-06-30,,High,Pneumonia
ASCENSION GENESYS HOSPITAL,230197,MI,READM-30-HIP-KNEE-HRRP,1.0911,5.8623,5.3727,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
ASCENSION GENESYS HOSPITAL,230197,MI,READM-30-HF-HRRP,0.9132,17.4886,19.1514,522.0,85.0,2020-07-01,2023-06-30,,Low,Heart Failure
ASCENSION GENESYS HOSPITAL,230197,MI,READM-30-COPD-HRRP,1.0359,20.6184,19.9034,188.0,41.0,2020-07-01,2023-06-30,,Elevated,COPD
ASCENSION GENESYS HOSPITAL,230197,MI,READM-30-CABG-HRRP,1.0494,10.5156,10.0205,,,2020-07-01,2023-06-30,,High,CABG
ASCENSION GENESYS HOSPITAL,230197,MI,READM-30-AMI-HRRP,1.0639,13.1296,12.3406,168.0,25.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
MCLAREN OAKLAND,230207,MI,READM-30-PN-HRRP,1.0279,18.7195,18.2117,86.0,18.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
MCLAREN OAKLAND,230207,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
MCLAREN OAKLAND,230207,MI,READM-30-HF-HRRP,0.9844,21.7021,22.0462,79.0,16.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
MCLAREN OAKLAND,230207,MI,READM-30-COPD-HRRP,1.0136,20.9997,20.7189,,,2020-07-01,2023-06-30,,Elevated,COPD
MCLAREN OAKLAND,230207,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
MCLAREN OAKLAND,230207,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
SPARROW CARSON HOSPITAL,230208,MI,READM-30-PN-HRRP,0.9985,14.7875,14.8095,,,2020-07-01,2023-06-30,,Elevated,Pneumonia
SPARROW CARSON HOSPITAL,230208,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
SPARROW CARSON HOSPITAL,230208,MI,READM-30-HF-HRRP,1.0121,18.9796,18.7529,,,2020-07-01,2023-06-30,,Elevated,Heart Failure
SPARROW CARSON HOSPITAL,230208,MI,READM-30-COPD-HRRP,0.9964,17.7724,17.8374,,,2020-07-01,2023-06-30,,Moderate,COPD
SPARROW CARSON HOSPITAL,230208,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SPARROW CARSON HOSPITAL,230208,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
MCLAREN PORT HURON,230216,MI,READM-30-PN-HRRP,0.9158,16.6801,18.2135,402.0,61.0,2020-07-01,2023-06-30,,Low,Pneumonia
MCLAREN PORT HURON,230216,MI,READM-30-HIP-KNEE-HRRP,1.1618,6.2734,5.3999,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
MCLAREN PORT HURON,230216,MI,READM-30-HF-HRRP,1.0994,23.7466,21.5994,455.0,115.0,2020-07-01,2023-06-30,,High,Heart Failure
MCLAREN PORT HURON,230216,MI,READM-30-COPD-HRRP,1.0956,21.2449,19.3919,213.0,51.0,2020-07-01,2023-06-30,,High,COPD
MCLAREN PORT HURON,230216,MI,READM-30-CABG-HRRP,0.9463,11.2488,11.8871,,,2020-07-01,2023-06-30,,Low,CABG
MCLAREN PORT HURON,230216,MI,READM-30-AMI-HRRP,1.0738,15.7631,14.6798,238.0,41.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
OAKLAWN HOSPITAL,230217,MI,READM-30-PN-HRRP,0.9835,16.4119,16.6879,80.0,12.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
OAKLAWN HOSPITAL,230217,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
OAKLAWN HOSPITAL,230217,MI,READM-30-HF-HRRP,0.9091,19.3476,21.2822,,,2020-07-01,2023-06-30,,Low,Heart Failure
OAKLAWN HOSPITAL,230217,MI,READM-30-COPD-HRRP,1.0207,17.6287,17.2709,,,2020-07-01,2023-06-30,,Elevated,COPD
OAKLAWN HOSPITAL,230217,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
OAKLAWN HOSPITAL,230217,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,MI,READM-30-PN-HRRP,1.0122,17.0248,16.8188,418.0,72.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,MI,READM-30-HIP-KNEE-HRRP,1.0802,6.6704,6.175,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,MI,READM-30-HF-HRRP,0.9748,19.9221,20.4362,506.0,99.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,MI,READM-30-COPD-HRRP,0.9427,17.1978,18.2432,149.0,22.0,2020-07-01,2023-06-30,,Low,COPD
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,MI,READM-30-CABG-HRRP,0.9723,9.0757,9.334,,,2020-07-01,2023-06-30,,Moderate,CABG
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,MI,READM-30-AMI-HRRP,1.0118,12.4869,12.3418,396.0,50.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
MCLAREN MACOMB,230227,MI,READM-30-PN-HRRP,1.0068,17.6653,17.5455,320.0,57.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
MCLAREN MACOMB,230227,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
MCLAREN MACOMB,230227,MI,READM-30-HF-HRRP,1.0557,22.1085,20.9415,507.0,116.0,2020-07-01,2023-06-30,,High,Heart Failure
MCLAREN MACOMB,230227,MI,READM-30-COPD-HRRP,0.9575,21.2076,22.149,150.0,29.0,2020-07-01,2023-06-30,,Moderate,COPD
MCLAREN MACOMB,230227,MI,READM-30-CABG-HRRP,1.0288,11.9266,11.5932,,,2020-07-01,2023-06-30,,Elevated,CABG
MCLAREN MACOMB,230227,MI,READM-30-AMI-HRRP,1.0411,14.3316,13.7659,161.0,25.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
EDWARD W SPARROW HOSPITAL,230230,MI,READM-30-PN-HRRP,0.9731,16.6045,17.0644,481.0,78.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
EDWARD W SPARROW HOSPITAL,230230,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
EDWARD W SPARROW HOSPITAL,230230,MI,READM-30-HF-HRRP,0.9758,20.4972,21.0051,594.0,120.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
EDWARD W SPARROW HOSPITAL,230230,MI,READM-30-COPD-HRRP,0.9878,19.6821,19.9245,197.0,38.0,2020-07-01,2023-06-30,,Moderate,COPD
EDWARD W SPARROW HOSPITAL,230230,MI,READM-30-CABG-HRRP,0.9511,9.5401,10.0308,,,2020-07-01,2023-06-30,,Low,CABG
EDWARD W SPARROW HOSPITAL,230230,MI,READM-30-AMI-HRRP,0.89,12.24,13.7525,323.0,34.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
UNIVERSITY OF MICHIGAN HEALTH - WEST,230236,MI,READM-30-PN-HRRP,0.9452,15.4912,16.3899,,,2020-07-01,2023-06-30,,Low,Pneumonia
UNIVERSITY OF MICHIGAN HEALTH - WEST,230236,MI,READM-30-HIP-KNEE-HRRP,0.8036,4.3372,5.3973,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
UNIVERSITY OF MICHIGAN HEALTH - WEST,230236,MI,READM-30-HF-HRRP,0.9645,19.3808,20.0947,137.0,24.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
UNIVERSITY OF MICHIGAN HEALTH - WEST,230236,MI,READM-30-COPD-HRRP,0.9481,17.7297,18.701,,,2020-07-01,2023-06-30,,Low,COPD
UNIVERSITY OF MICHIGAN HEALTH - WEST,230236,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
UNIVERSITY OF MICHIGAN HEALTH - WEST,230236,MI,READM-30-AMI-HRRP,0.9318,11.4541,12.2928,,,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,MI,READM-30-PN-HRRP,1.0843,15.8114,14.5815,124.0,25.0,2020-07-01,2023-06-30,,High,Pneumonia
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,MI,READM-30-HIP-KNEE-HRRP,0.9998,4.5518,4.5528,,,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,MI,READM-30-HF-HRRP,0.9289,17.1628,18.4761,,,2020-07-01,2023-06-30,,Low,Heart Failure
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,MI,READM-30-COPD-HRRP,0.988,14.613,14.7905,,,2020-07-01,2023-06-30,,Moderate,COPD
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
ASCENSION RIVER DISTRICT HOSPITAL,230241,MI,READM-30-PN-HRRP,1.0123,15.6239,15.4348,,,2020-07-01,2023-06-30,,Elevated,Pneumonia
ASCENSION RIVER DISTRICT HOSPITAL,230241,MI,READM-30-HIP-KNEE-HRRP,,,,0.0,,2020-07-01,2023-06-30,7,,Hip/Knee Replacement
ASCENSION RIVER DISTRICT HOSPITAL,230241,MI,READM-30-HF-HRRP,0.971,17.9451,18.4811,,,2020-07-01,2023-06-30,,Moderate,Heart Failure
ASCENSION RIVER DISTRICT HOSPITAL,230241,MI,READM-30-COPD-HRRP,0.9908,19.2201,19.3987,,,2020-07-01,2023-06-30,,Moderate,COPD
ASCENSION RIVER DISTRICT HOSPITAL,230241,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
ASCENSION RIVER DISTRICT HOSPITAL,230241,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
GARDEN CITY HOSPITAL,230244,MI,READM-30-PN-HRRP,1.1086,19.7497,17.8151,252.0,57.0,2020-07-01,2023-06-30,,High,Pneumonia
GARDEN CITY HOSPITAL,230244,MI,READM-30-HIP-KNEE-HRRP,1.204,5.7081,4.7409,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
GARDEN CITY HOSPITAL,230244,MI,READM-30-HF-HRRP,1.0082,20.6741,20.5057,210.0,44.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
GARDEN CITY HOSPITAL,230244,MI,READM-30-COPD-HRRP,0.9671,18.0314,18.6441,,,2020-07-01,2023-06-30,,Moderate,COPD
GARDEN CITY HOSPITAL,230244,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
GARDEN CITY HOSPITAL,230244,MI,READM-30-AMI-HRRP,1.0779,14.1395,13.1181,,,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,MI,READM-30-PN-HRRP,1.1172,18.61,16.6583,351.0,73.0,2020-07-01,2023-06-30,,High,Pneumonia
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,MI,READM-30-HIP-KNEE-HRRP,1.2122,7.6147,6.2816,124.0,12.0,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,MI,READM-30-HF-HRRP,1.0168,20.8381,20.4928,359.0,76.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,MI,READM-30-COPD-HRRP,0.9871,18.2625,18.5019,114.0,20.0,2020-07-01,2023-06-30,,Moderate,COPD
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,MI,READM-30-CABG-HRRP,0.9685,11.2919,11.6589,,,2020-07-01,2023-06-30,,Moderate,CABG
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,MI,READM-30-AMI-HRRP,0.9945,15.9286,16.0162,121.0,19.0,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
CHELSEA HOSPITAL,230259,MI,READM-30-PN-HRRP,0.9354,14.1771,15.1569,151.0,17.0,2020-07-01,2023-06-30,,Low,Pneumonia
CHELSEA HOSPITAL,230259,MI,READM-30-HIP-KNEE-HRRP,1.0707,4.7513,4.4376,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
CHELSEA HOSPITAL,230259,MI,READM-30-HF-HRRP,1.0324,19.6242,19.0089,274.0,56.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
CHELSEA HOSPITAL,230259,MI,READM-30-COPD-HRRP,1.0206,16.8209,16.4813,70.0,13.0,2020-07-01,2023-06-30,,Elevated,COPD
CHELSEA HOSPITAL,230259,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
CHELSEA HOSPITAL,230259,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC,230264,MI,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC,230264,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC,230264,MI,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC,230264,MI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC,230264,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC,230264,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
"BEAUMONT HOSPITAL, TROY",230269,MI,READM-30-PN-HRRP,1.0994,18.6222,16.9393,969.0,187.0,2020-07-01,2023-06-30,,High,Pneumonia
"BEAUMONT HOSPITAL, TROY",230269,MI,READM-30-HIP-KNEE-HRRP,0.9984,5.8999,5.9093,,,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
"BEAUMONT HOSPITAL, TROY",230269,MI,READM-30-HF-HRRP,1.0683,21.4076,20.0384,1683.0,365.0,2020-07-01,2023-06-30,,High,Heart Failure
"BEAUMONT HOSPITAL, TROY",230269,MI,READM-30-COPD-HRRP,0.9946,19.1176,19.2214,415.0,79.0,2020-07-01,2023-06-30,,Moderate,COPD
"BEAUMONT HOSPITAL, TROY",230269,MI,READM-30-CABG-HRRP,1.0395,10.053,9.671,,,2020-07-01,2023-06-30,,Elevated,CABG
"BEAUMONT HOSPITAL, TROY",230269,MI,READM-30-AMI-HRRP,1.1483,16.6054,14.4612,447.0,81.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
BEAUMONT HOSPITAL - TAYLOR,230270,MI,READM-30-PN-HRRP,1.0418,19.1031,18.3375,163.0,34.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
BEAUMONT HOSPITAL - TAYLOR,230270,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
BEAUMONT HOSPITAL - TAYLOR,230270,MI,READM-30-HF-HRRP,1.0987,23.3947,21.2939,146.0,41.0,2020-07-01,2023-06-30,,High,Heart Failure
BEAUMONT HOSPITAL - TAYLOR,230270,MI,READM-30-COPD-HRRP,1.0036,17.7785,17.7139,100.0,18.0,2020-07-01,2023-06-30,,Elevated,COPD
BEAUMONT HOSPITAL - TAYLOR,230270,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
BEAUMONT HOSPITAL - TAYLOR,230270,MI,READM-30-AMI-HRRP,0.9551,15.2854,16.0035,,,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
DETROIT RECEIVING HOSPITAL,230273,MI,READM-30-PN-HRRP,1.05,21.825,20.7851,144.0,35.0,2020-07-01,2023-06-30,,High,Pneumonia
DETROIT RECEIVING HOSPITAL,230273,MI,READM-30-HIP-KNEE-HRRP,,,,0.0,,2020-07-01,2023-06-30,7,,Hip/Knee Replacement
DETROIT RECEIVING HOSPITAL,230273,MI,READM-30-HF-HRRP,1.1079,24.8674,22.4459,134.0,41.0,2020-07-01,2023-06-30,,High,Heart Failure
DETROIT RECEIVING HOSPITAL,230273,MI,READM-30-COPD-HRRP,1.0954,25.8149,23.5665,73.0,25.0,2020-07-01,2023-06-30,,High,COPD
DETROIT RECEIVING HOSPITAL,230273,MI,READM-30-CABG-HRRP,,,,0.0,,2020-07-01,2023-06-30,7,,CABG
DETROIT RECEIVING HOSPITAL,230273,MI,READM-30-AMI-HRRP,1.0399,21.0997,20.2911,,,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
HEALTHSOURCE SAGINAW,230275,MI,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
HEALTHSOURCE SAGINAW,230275,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
HEALTHSOURCE SAGINAW,230275,MI,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
HEALTHSOURCE SAGINAW,230275,MI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
HEALTHSOURCE SAGINAW,230275,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
HEALTHSOURCE SAGINAW,230275,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
HURON VALLEY-SINAI HOSPITAL,230277,MI,READM-30-PN-HRRP,0.9804,17.5048,17.8539,162.0,27.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
HURON VALLEY-SINAI HOSPITAL,230277,MI,READM-30-HIP-KNEE-HRRP,1.2324,5.8375,4.7368,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
HURON VALLEY-SINAI HOSPITAL,230277,MI,READM-30-HF-HRRP,0.9779,20.9792,21.4526,246.0,50.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
HURON VALLEY-SINAI HOSPITAL,230277,MI,READM-30-COPD-HRRP,1.0524,20.6375,19.6098,91.0,22.0,2020-07-01,2023-06-30,,High,COPD
HURON VALLEY-SINAI HOSPITAL,230277,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
HURON VALLEY-SINAI HOSPITAL,230277,MI,READM-30-AMI-HRRP,0.9336,14.7671,15.8178,138.0,17.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
ASCENSION BRIGHTON CENTER FOR RECOVERY,230279,MI,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
ASCENSION BRIGHTON CENTER FOR RECOVERY,230279,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
ASCENSION BRIGHTON CENTER FOR RECOVERY,230279,MI,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
ASCENSION BRIGHTON CENTER FOR RECOVERY,230279,MI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
ASCENSION BRIGHTON CENTER FOR RECOVERY,230279,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
ASCENSION BRIGHTON CENTER FOR RECOVERY,230279,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
KARMANOS CANCER CENTER,230297,MI,READM-30-PN-HRRP,0.9758,22.8524,23.4185,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
KARMANOS CANCER CENTER,230297,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
KARMANOS CANCER CENTER,230297,MI,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
KARMANOS CANCER CENTER,230297,MI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
KARMANOS CANCER CENTER,230297,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
KARMANOS CANCER CENTER,230297,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
SURGEONS CHOICE MEDICAL CENTER,230301,MI,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
SURGEONS CHOICE MEDICAL CENTER,230301,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
SURGEONS CHOICE MEDICAL CENTER,230301,MI,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
SURGEONS CHOICE MEDICAL CENTER,230301,MI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
SURGEONS CHOICE MEDICAL CENTER,230301,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SURGEONS CHOICE MEDICAL CENTER,230301,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,MI,READM-30-PN-HRRP,1.1289,17.9507,15.9013,394.0,79.0,2020-07-01,2023-06-30,,High,Pneumonia
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,MI,READM-30-HF-HRRP,1.1525,22.5146,19.5361,630.0,152.0,2020-07-01,2023-06-30,,High,Heart Failure
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,MI,READM-30-COPD-HRRP,1.0502,18.2011,17.3309,110.0,23.0,2020-07-01,2023-06-30,,High,COPD
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,MI,READM-30-AMI-HRRP,1.1376,16.1398,14.1872,159.0,32.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,MI,READM-30-PN-HRRP,1.0316,15.9947,15.5044,,,2020-07-01,2023-06-30,,Elevated,Pneumonia
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,MI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,MI,READM-30-HF-HRRP,0.9743,18.2729,18.7557,81.0,13.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,MI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,MI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,MI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
NORTH MEMORIAL HEALTH HOSPITAL,240001,MN,READM-30-PN-HRRP,1.1675,19.6729,16.8506,255.0,61.0,2020-07-01,2023-06-30,,High,Pneumonia
NORTH MEMORIAL HEALTH HOSPITAL,240001,MN,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
NORTH MEMORIAL HEALTH HOSPITAL,240001,MN,READM-30-HF-HRRP,1.0662,20.8597,19.5637,424.0,93.0,2020-07-01,2023-06-30,,High,Heart Failure
