facility_name,facility_id,state,condition,measure_id,score,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,readmit_rate_calc,delta_pred_exp,ratio_pred_exp,risk_band,high_risk,low_risk,volume_band,score_z_condition,score_z_state,start_date,end_date,period_days,period_years,footnote
MOBERLY REGIONAL MEDICAL CENTER,260074,MO,Pneumonia,READM-30-PN-HRRP,15.842,15.842,14.4267,106.0,23.0,0.2169811320754717,1.4153000000000002,1.0981028232374694,Moderate,1,0,Low Volume,-0.06803631631602358,0.16718188963113156,2020-07-01,2023-06-30,1094,2.9952087611225187,
MOBERLY REGIONAL MEDICAL CENTER,260074,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,3.6021,3.6021,3.8931,,,,-0.2909999999999999,0.9252523695769438,Low,1,0,,-1.2254324041721352,-2.25698386626966,2020-07-01,2023-06-30,1094,2.9952087611225187,
MOBERLY REGIONAL MEDICAL CENTER,260074,MO,Heart Failure,READM-30-HF-HRRP,19.5733,19.5733,20.1421,,,,-0.5687999999999995,0.9717606406481946,High,1,0,,0.0556117225951205,0.9061821825250785,2020-07-01,2023-06-30,1094,2.9952087611225187,
MOBERLY REGIONAL MEDICAL CENTER,260074,MO,COPD,READM-30-COPD-HRRP,17.7797,17.7797,17.5377,,,,0.24199999999999733,1.0137988447744002,Elevated,1,0,,-0.24692039793744036,0.5509518538635974,2020-07-01,2023-06-30,1094,2.9952087611225187,
MOBERLY REGIONAL MEDICAL CENTER,260074,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
MOBERLY REGIONAL MEDICAL CENTER,260074,MO,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
MERCY HOSPITAL SOUTH,260077,MO,Pneumonia,READM-30-PN-HRRP,19.2523,19.2523,16.6953,624.0,130.0,0.20833333333333334,2.557000000000002,1.1531568764861968,High,1,0,High Volume,1.6975044352664401,0.8426067278527243,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTH,260077,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,5.7201,5.7201,5.5012,,,,0.21890000000000054,1.0397913182578347,Low,1,0,,0.5761033252648122,-1.837504698057675,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTH,260077,MO,Heart Failure,READM-30-HF-HRRP,19.1239,19.1239,20.0242,817.0,153.0,0.18727050183598531,-0.9003000000000014,0.9550394023231888,High,1,0,High Volume,-0.17387559324005264,0.8171765459837819,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTH,260077,MO,COPD,READM-30-COPD-HRRP,20.8117,20.8117,18.7031,208.0,50.0,0.2403846153846154,2.108599999999999,1.1127406686592063,High,1,0,Medium Volume,1.1773997830620284,1.151452721672256,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTH,260077,MO,CABG,READM-30-CABG-HRRP,10.1913,10.1913,11.469,,,,-1.2776999999999994,0.8885953439707037,Low,1,0,,-0.3316536634127497,-0.95196397241583,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTH,260077,MO,Acute MI,READM-30-AMI-HRRP,11.8945,11.8945,13.2778,195.0,18.0,0.09230769230769231,-1.3832999999999984,0.8958185844040429,Low,1,0,Medium Volume,-0.823253997057934,-0.61463775933809,2020-07-01,2023-06-30,1094,2.9952087611225187,
OZARKS HEALTHCARE,260078,MO,Pneumonia,READM-30-PN-HRRP,14.7555,14.7555,15.9613,205.0,25.0,0.12195121951219512,-1.2058,0.9244547749869998,Moderate,1,0,Medium Volume,-0.6305264276242216,-0.048004189812835475,2020-07-01,2023-06-30,1094,2.9952087611225187,
OZARKS HEALTHCARE,260078,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
OZARKS HEALTHCARE,260078,MO,Heart Failure,READM-30-HF-HRRP,18.6188,18.6188,19.6005,218.0,37.0,0.16972477064220184,-0.9817,0.9499145429963521,High,1,0,Medium Volume,-0.431806263530096,0.7171392807033885,2020-07-01,2023-06-30,1094,2.9952087611225187,
OZARKS HEALTHCARE,260078,MO,COPD,READM-30-COPD-HRRP,17.2567,17.2567,17.2404,75.0,13.0,0.17333333333333334,0.01629999999999754,1.0009454537017701,Elevated,1,0,Low Volume,-0.492606233907995,0.4473694152541224,2020-07-01,2023-06-30,1094,2.9952087611225187,
OZARKS HEALTHCARE,260078,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
OZARKS HEALTHCARE,260078,MO,Acute MI,READM-30-AMI-HRRP,11.3284,11.3284,12.593,,,,-1.2645999999999997,0.8995791312634003,Low,1,0,,-1.103806831018893,-0.7267563415499904,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM ST CLARE HEALTH CENTER,260081,MO,Pneumonia,READM-30-PN-HRRP,15.9875,15.9875,16.4569,275.0,42.0,0.15272727272727274,-0.46940000000000026,0.9714770096433715,Moderate,1,0,Medium Volume,0.007290247140343507,0.19599880132841388,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM ST CLARE HEALTH CENTER,260081,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,5.1399,5.1399,5.0602,,,,0.07969999999999988,1.0157503655981976,Low,1,0,,0.0825948124133875,-1.952415846970137,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM ST CLARE HEALTH CENTER,260081,MO,Heart Failure,READM-30-HF-HRRP,20.7705,20.7705,19.5808,418.0,91.0,0.21770334928229665,1.1896999999999984,1.060758498120608,High,1,0,High Volume,0.666965114935727,1.1432928813840908,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM ST CLARE HEALTH CENTER,260081,MO,COPD,READM-30-COPD-HRRP,17.301,17.301,17.7029,89.0,14.0,0.15730337078651685,-0.40190000000000126,0.9772975049285709,Elevated,1,0,Low Volume,-0.47179575105236304,0.4561432241076591,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM ST CLARE HEALTH CENTER,260081,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
SSM ST CLARE HEALTH CENTER,260081,MO,Acute MI,READM-30-AMI-HRRP,14.4292,14.4292,13.8112,124.0,20.0,0.16129032258064516,0.6180000000000003,1.0447462928637627,Moderate,1,0,Low Volume,0.43291499824473756,-0.11262933267759972,2020-07-01,2023-06-30,1094,2.9952087611225187,
ST JOSEPH MEDICAL CENTER,260085,MO,Pneumonia,READM-30-PN-HRRP,17.5161,17.5161,17.1894,318.0,57.0,0.1792452830188679,0.32670000000000243,1.0190058989842579,Elevated,1,0,High Volume,0.7986592155211177,0.4987447203694152,2020-07-01,2023-06-30,1094,2.9952087611225187,
ST JOSEPH MEDICAL CENTER,260085,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,4.7495,4.7495,3.8584,,,,0.8911000000000002,1.2309506531204646,Low,1,0,,-0.2494729632108729,-2.0297362753317794,2020-07-01,2023-06-30,1094,2.9952087611225187,
ST JOSEPH MEDICAL CENTER,260085,MO,Heart Failure,READM-30-HF-HRRP,19.0624,19.0624,19.5272,182.0,33.0,0.1813186813186813,-0.4648000000000003,0.976197304273014,High,1,0,Medium Volume,-0.20528073325754895,0.8049962018643123,2020-07-01,2023-06-30,1094,2.9952087611225187,
ST JOSEPH MEDICAL CENTER,260085,MO,COPD,READM-30-COPD-HRRP,19.0184,19.0184,19.6209,,,,-0.6024999999999991,0.9692929478260427,High,1,0,,0.33497452561270613,0.7962818093235533,2020-07-01,2023-06-30,1094,2.9952087611225187,
ST JOSEPH MEDICAL CENTER,260085,MO,CABG,READM-30-CABG-HRRP,10.5817,10.5817,10.9148,,,,-0.33309999999999995,0.9694818045223,Low,1,0,,-0.06724012517754724,-0.8746435440541874,2020-07-01,2023-06-30,1094,2.9952087611225187,
ST JOSEPH MEDICAL CENTER,260085,MO,Acute MI,READM-30-AMI-HRRP,13.3371,13.3371,14.3399,,,,-1.0028000000000006,0.9300692473448211,Moderate,1,0,,-0.108317557785581,-0.32892451662675415,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,260091,MO,Pneumonia,READM-30-PN-HRRP,17.9587,17.9587,16.9642,173.0,35.0,0.2023121387283237,0.9944999999999986,1.0586234540974522,Elevated,1,0,Medium Volume,1.0277969267636466,0.5864035871544124,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,260091,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,5.4023,5.4023,5.6421,,,,-0.2397999999999998,0.9574980946810585,Low,1,0,,0.30578790750510404,-1.9004463787270653,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,260091,MO,Heart Failure,READM-30-HF-HRRP,23.1408,23.1408,19.7408,361.0,95.0,0.2631578947368421,3.3999999999999986,1.1722321283838546,High,1,0,High Volume,1.8773651699515483,1.6127411686422912,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,260091,MO,COPD,READM-30-COPD-HRRP,22.8473,22.8473,21.7215,73.0,20.0,0.273972602739726,1.1258000000000017,1.051828833183712,High,1,0,Low Volume,2.133648516717214,1.5546122093079113,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,260091,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,260091,MO,Acute MI,READM-30-AMI-HRRP,13.6989,13.6989,13.2111,75.0,12.0,0.16,0.4878,1.036923496150964,Moderate,1,0,Low Volume,0.07098647918151862,-0.2572684434166047,2020-07-01,2023-06-30,1094,2.9952087611225187,
COX MEDICAL CENTER BRANSON,260094,MO,Pneumonia,READM-30-PN-HRRP,14.5959,14.5959,16.9826,234.0,24.0,0.10256410256410256,-2.386700000000001,0.8594620376149705,Moderate,1,0,Medium Volume,-0.7131526786732671,-0.07961366821067897,2020-07-01,2023-06-30,1094,2.9952087611225187,
COX MEDICAL CENTER BRANSON,260094,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
COX MEDICAL CENTER BRANSON,260094,MO,Heart Failure,READM-30-HF-HRRP,18.7318,18.7318,20.7998,269.0,43.0,0.15985130111524162,-2.0680000000000014,0.9005759670766065,High,1,0,Medium Volume,-0.37410251032721564,0.7395194251830647,2020-07-01,2023-06-30,1094,2.9952087611225187,
COX MEDICAL CENTER BRANSON,260094,MO,COPD,READM-30-COPD-HRRP,19.4689,19.4689,20.204,89.0,15.0,0.16853932584269662,-0.7350999999999992,0.9636161156206692,High,1,0,Low Volume,0.5466025736141121,0.8855053056783692,2020-07-01,2023-06-30,1094,2.9952087611225187,
COX MEDICAL CENTER BRANSON,260094,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
COX MEDICAL CENTER BRANSON,260094,MO,Acute MI,READM-30-AMI-HRRP,12.7114,12.7114,12.5009,159.0,21.0,0.1320754716981132,0.2104999999999997,1.0168387876072922,Moderate,1,0,Medium Volume,-0.41840748573006437,-0.45284713964386425,2020-07-01,2023-06-30,1094,2.9952087611225187,
CENTERPOINT MEDICAL CENTER,260095,MO,Pneumonia,READM-30-PN-HRRP,18.2155,18.2155,17.0882,371.0,72.0,0.1940700808625337,1.1272999999999982,1.0659694994206528,Elevated,1,0,High Volume,1.1607444284515842,0.6372639508922958,2020-07-01,2023-06-30,1094,2.9952087611225187,
CENTERPOINT MEDICAL CENTER,260095,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,4.1184,4.1184,4.9393,,,,-0.8209,0.8338023606583929,Low,1,0,,-0.7862761732428168,-2.1547283919788915,2020-07-01,2023-06-30,1094,2.9952087611225187,
CENTERPOINT MEDICAL CENTER,260095,MO,Heart Failure,READM-30-HF-HRRP,21.3919,21.3919,20.5011,341.0,76.0,0.22287390029325513,0.8907999999999987,1.0434513270019656,High,1,0,High Volume,0.9842846922832496,1.266363870584718,2020-07-01,2023-06-30,1094,2.9952087611225187,
CENTERPOINT MEDICAL CENTER,260095,MO,COPD,READM-30-COPD-HRRP,19.6374,19.6374,18.5428,160.0,35.0,0.21875,1.0945999999999998,1.059030998554695,High,1,0,Medium Volume,0.6257575704803416,0.9188774680219568,2020-07-01,2023-06-30,1094,2.9952087611225187,
CENTERPOINT MEDICAL CENTER,260095,MO,CABG,READM-30-CABG-HRRP,12.3468,12.3468,13.1268,,,,-0.7799999999999994,0.9405795776579212,Low,1,0,,1.1282422937234682,-0.5250577651066072,2020-07-01,2023-06-30,1094,2.9952087611225187,
CENTERPOINT MEDICAL CENTER,260095,MO,Acute MI,READM-30-AMI-HRRP,14.5616,14.5616,13.7059,131.0,22.0,0.16793893129770993,0.8557000000000006,1.0624329668245063,Moderate,1,0,Low Volume,0.4985309587047819,-0.08640693330495239,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTH KANSAS CITY HOSPITAL,260096,MO,Pneumonia,READM-30-PN-HRRP,15.8153,15.8153,16.4764,928.0,144.0,0.15517241379310345,-0.6611000000000011,0.9598759437741253,Moderate,1,0,High Volume,-0.08185912899152183,0.16189383779389835,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTH KANSAS CITY HOSPITAL,260096,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,4.6451,4.6451,5.3228,,,,-0.6776999999999997,0.872679792590366,Low,1,0,,-0.33827387452022956,-2.0504131521784887,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTH KANSAS CITY HOSPITAL,260096,MO,Heart Failure,READM-30-HF-HRRP,17.8461,17.8461,20.1709,754.0,126.0,0.16710875331564987,-2.3247999999999998,0.8847448552122117,Elevated,1,0,High Volume,-0.8263875918474928,0.5641026644251066,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTH KANSAS CITY HOSPITAL,260096,MO,COPD,READM-30-COPD-HRRP,19.3174,19.3174,18.2754,179.0,38.0,0.2122905027932961,1.041999999999998,1.0570165358897752,High,1,0,Medium Volume,0.4754335408234055,0.8555000677255284,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTH KANSAS CITY HOSPITAL,260096,MO,CABG,READM-30-CABG-HRRP,8.8747,8.8747,9.3194,,,,-0.4446999999999992,0.9522823357726893,Low,1,0,,-1.2233720661803411,-1.2127223637604472,2020-07-01,2023-06-30,1094,2.9952087611225187,
NORTH KANSAS CITY HOSPITAL,260096,MO,Acute MI,READM-30-AMI-HRRP,11.726,11.726,12.6557,201.0,20.0,0.09950248756218906,-0.9296999999999986,0.92653902984426,Low,1,0,Medium Volume,-0.9067607141086698,-0.6480099216816779,2020-07-01,2023-06-30,1094,2.9952087611225187,
WESTERN MISSOURI MEDICAL CENTER,260097,MO,Pneumonia,READM-30-PN-HRRP,14.4144,14.4144,14.865,139.0,18.0,0.12949640287769784,-0.45059999999999967,0.9696871846619577,Moderate,1,0,Medium Volume,-0.8071167423662609,-0.11556053744130938,2020-07-01,2023-06-30,1094,2.9952087611225187,
WESTERN MISSOURI MEDICAL CENTER,260097,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,4.0942,4.0942,4.1059,,,,-0.011700000000000266,0.9971504420468106,Low,1,0,,-0.8068602925310014,-2.159521307876309,2020-07-01,2023-06-30,1094,2.9952087611225187,
WESTERN MISSOURI MEDICAL CENTER,260097,MO,Heart Failure,READM-30-HF-HRRP,20.8355,20.8355,18.4157,88.0,27.0,0.3068181818181818,2.4197999999999986,1.1313987521516966,High,1,0,Low Volume,0.7001575393444642,1.156166415819303,2020-07-01,2023-06-30,1094,2.9952087611225187,
WESTERN MISSOURI MEDICAL CENTER,260097,MO,COPD,READM-30-COPD-HRRP,18.6179,18.6179,18.3907,55.0,11.0,0.2,0.22719999999999985,1.0123540702637746,High,1,0,Low Volume,0.14683460724519667,0.7169610317650545,2020-07-01,2023-06-30,1094,2.9952087611225187,
WESTERN MISSOURI MEDICAL CENTER,260097,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
WESTERN MISSOURI MEDICAL CENTER,260097,MO,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,260102,MO,Pneumonia,READM-30-PN-HRRP,18.0713,18.0713,17.9941,,,,0.07720000000000127,1.0042902951523,Elevated,1,0,,1.0860908858370966,0.6087045098837183,2020-07-01,2023-06-30,1094,2.9952087611225187,
UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,260102,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,4.4065,4.4065,4.4359,,,,-0.02939999999999987,0.9933722581663248,Low,1,0,,-0.5412230837004257,-2.0976689262745136,2020-07-01,2023-06-30,1094,2.9952087611225187,
UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,260102,MO,Heart Failure,READM-30-HF-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,260102,MO,COPD,READM-30-COPD-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,260102,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,260102,MO,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
SSM HEALTH DEPAUL HOSPITAL ST LOUIS,260104,MO,Pneumonia,READM-30-PN-HRRP,16.4639,16.4639,17.4517,249.0,37.0,0.14859437751004015,-0.9878,0.9433980643719523,Elevated,1,0,Medium Volume,0.253926500271705,0.2903519060197212,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH DEPAUL HOSPITAL ST LOUIS,260104,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,5.4871,5.4871,5.1945,224.0,13.0,0.05803571428571429,0.2926000000000002,1.0563288093175474,Low,1,0,Medium Volume,0.3779173833579144,-1.883651367648512,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH DEPAUL HOSPITAL ST LOUIS,260104,MO,Heart Failure,READM-30-HF-HRRP,19.5332,19.5332,20.9998,354.0,64.0,0.1807909604519774,-1.4665999999999997,0.9301612396308536,High,1,0,High Volume,0.03513454999834663,0.8982402020504326,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH DEPAUL HOSPITAL ST LOUIS,260104,MO,COPD,READM-30-COPD-HRRP,18.5624,18.5624,18.804,69.0,12.0,0.17391304347826086,-0.24159999999999826,0.9871516698574773,Elevated,1,0,Low Volume,0.1207627833515725,0.705969013901143,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH DEPAUL HOSPITAL ST LOUIS,260104,MO,CABG,READM-30-CABG-HRRP,12.4555,12.4555,13.5039,,,,-1.048399999999999,0.9223631691585394,Low,1,0,,1.2018635836982803,-0.503529254443414,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH DEPAUL HOSPITAL ST LOUIS,260104,MO,Acute MI,READM-30-AMI-HRRP,15.6558,15.6558,16.3342,154.0,22.0,0.14285714285714285,-0.6783999999999999,0.9584675098872305,Moderate,1,0,Medium Volume,1.0408042512680764,0.13030416483364707,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,260105,MO,Pneumonia,READM-30-PN-HRRP,18.4319,18.4319,18.3231,90.0,17.0,0.18888888888888888,0.10879999999999868,1.0059378598599582,Elevated,1,0,Low Volume,1.2727765132073081,0.6801229178427556,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,260105,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,0.0,,,,,,0,0,Low Volume,,,2020-07-01,2023-06-30,1094,2.9952087611225187,7
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,260105,MO,Heart Failure,READM-30-HF-HRRP,26.2277,26.2277,22.6271,129.0,45.0,0.3488372093023256,3.6006,1.159127771565954,High,1,0,Low Volume,3.4536989377566103,2.224115221689306,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,260105,MO,COPD,READM-30-COPD-HRRP,21.76,21.76,21.8067,,,,-0.04669999999999774,0.9978584563459855,High,1,0,,1.6228756496985064,1.3392676863632036,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,260105,MO,CABG,READM-30-CABG-HRRP,14.2395,14.2395,13.659,,,,0.5804999999999989,1.0424994509114869,Moderate,1,0,,2.4101467604698,-0.1502002477908262,2020-07-01,2023-06-30,1094,2.9952087611225187,
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,260105,MO,Acute MI,READM-30-AMI-HRRP,16.2042,16.2042,15.3186,88.0,17.0,0.19318181818181818,0.8856000000000002,1.0578120715992323,Elevated,1,0,Low Volume,1.3125851630225192,0.23891718459165134,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI BAPTIST MEDICAL CENTER,260108,MO,Pneumonia,READM-30-PN-HRRP,15.1943,15.1943,15.9764,575.0,84.0,0.14608695652173914,-0.7820999999999998,0.9510465436518866,Moderate,1,0,High Volume,-0.4033560080733358,0.038902070343641994,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI BAPTIST MEDICAL CENTER,260108,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,6.3721,6.3721,5.78,184.0,13.0,0.07065217391304347,0.5920999999999994,1.102439446366782,Low,1,0,Medium Volume,1.13068372922746,-1.7083732449537024,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI BAPTIST MEDICAL CENTER,260108,MO,Heart Failure,READM-30-HF-HRRP,18.9057,18.9057,19.6254,1003.0,187.0,0.1864406779661017,-0.7196999999999996,0.9633281359870373,High,1,0,High Volume,-0.2853000087167651,0.7739610811566549,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI BAPTIST MEDICAL CENTER,260108,MO,COPD,READM-30-COPD-HRRP,20.4694,20.4694,20.0006,154.0,33.0,0.21428571428571427,0.46880000000000166,1.0234392968210955,High,1,0,Medium Volume,1.0166000475883756,1.0836587087926706,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI BAPTIST MEDICAL CENTER,260108,MO,CABG,READM-30-CABG-HRRP,12.0606,12.0606,10.8538,145.0,21.0,0.14482758620689656,1.2068000000000012,1.1111868654296193,Low,1,0,Medium Volume,0.9344022459701004,-0.5817409274967251,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI BAPTIST MEDICAL CENTER,260108,MO,Acute MI,READM-30-AMI-HRRP,15.9039,15.9039,14.4808,298.0,52.0,0.174496644295302,1.4230999999999998,1.098274957184686,Moderate,1,0,High Volume,1.1637598388068755,0.17944145550097185,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTHEAST,260110,MO,Pneumonia,READM-30-PN-HRRP,16.5103,16.5103,15.5805,370.0,65.0,0.17567567567567569,0.9298000000000002,1.0596771605532558,Elevated,1,0,High Volume,0.27794816724335847,0.2995416290627037,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTHEAST,260110,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,5.4899,5.4899,5.5503,,,,-0.06040000000000045,0.9891177053492604,Low,1,0,,0.38029901699456353,-1.883096815395918,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTHEAST,260110,MO,Heart Failure,READM-30-HF-HRRP,18.4753,18.4753,19.0359,244.0,43.0,0.1762295081967213,-0.5606000000000009,0.9705503811219852,Elevated,1,0,Medium Volume,-0.5050849235709219,0.688718477757959,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTHEAST,260110,MO,COPD,READM-30-COPD-HRRP,16.0807,16.0807,15.8632,138.0,23.0,0.16666666666666666,0.21749999999999936,1.0137109788693328,Elevated,1,0,Low Volume,-1.0450470428972343,0.21445746916474853,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTHEAST,260110,MO,CABG,READM-30-CABG-HRRP,9.3361,9.3361,9.2291,,,,0.10699999999999932,1.011593763205513,Low,1,0,,-0.9108710248337163,-1.1213400747080347,2020-07-01,2023-06-30,1094,2.9952087611225187,
MERCY HOSPITAL SOUTHEAST,260110,MO,Acute MI,READM-30-AMI-HRRP,10.2423,10.2423,10.1684,153.0,16.0,0.10457516339869281,0.07390000000000008,1.0072676133905039,Low,1,0,Medium Volume,-1.64206585409785,-0.9418631992435866,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI DELTA MEDICAL CENTER,260113,MO,Pneumonia,READM-30-PN-HRRP,16.4054,16.4054,16.3144,144.0,24.0,0.16666666666666666,0.09100000000000108,1.0055778943755211,Elevated,1,0,Medium Volume,0.22364056238718702,0.27876572502803065,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI DELTA MEDICAL CENTER,260113,MO,Hip/Knee,READM-30-HIP-KNEE-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
MISSOURI DELTA MEDICAL CENTER,260113,MO,Heart Failure,READM-30-HF-HRRP,18.9118,18.9118,20.2283,136.0,21.0,0.15441176470588236,-1.3165000000000013,0.9349179120341303,High,1,0,Low Volume,-0.282185027349176,0.7751692128498056,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI DELTA MEDICAL CENTER,260113,MO,COPD,READM-30-COPD-HRRP,17.8164,17.8164,17.5666,85.0,16.0,0.18823529411764706,0.24980000000000047,1.0142201678184737,Elevated,1,0,Low Volume,-0.22968011078615896,0.5582204494600946,2020-07-01,2023-06-30,1094,2.9952087611225187,
MISSOURI DELTA MEDICAL CENTER,260113,MO,CABG,READM-30-CABG-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,5
MISSOURI DELTA MEDICAL CENTER,260113,MO,Acute MI,READM-30-AMI-HRRP,,,,,,,,,,0,0,,,,2020-07-01,2023-06-30,1094,2.9952087611225187,1
POPLAR BLUFF REGIONAL MEDICAL CENTER,260119,MO,Pneumonia,READM-30-PN-HRRP,14.2669,14.2669,16.106,463.0,58.0,0.12526997840172785,-1.839100000000002,0.8858127405935675,Moderate,1,0,High Volume,-0.883478722502441,-0.1447735578904445,2020-07-01,2023-06-30,1094,2.9952087611225187,
